legacy_id,branch_legacy_id,supplier_legacy_id,reference,purchase_date,total,notes,created_by,created_at,deleted_at,delete_note,is_credit
440,branch:default,56,entrada:440,2026-05-29,8300,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
441,branch:default,52,entrada:441,2026-05-29,24487.2,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
442,branch:default,40,entrada:442,2026-05-30,11200,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-30 00:00:00,,,true
443,branch:default,47,entrada:443,2026-06-02,5300,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-02 00:00:00,,,true
444,branch:default,51,entrada:444,2026-06-03,240,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-03 00:00:00,,,true
445,branch:default,36,entrada:445,2026-06-03,75985.1,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-03 00:00:00,,,true
446,branch:default,29,entrada:446,2026-06-04,13330,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-04 00:00:00,,,true
447,branch:default,52,entrada:447,2026-06-05,37461.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-05 00:00:00,,,true
448,branch:default,52,entrada:448,2026-06-05,933.33,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-05 00:00:00,,,true
449,branch:default,51,entrada:449,2026-06-05,15,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-05 00:00:00,,,true
450,branch:default,52,entrada:450,2026-06-05,4500,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4500 | Dias credito origen: 0 | Status origen: 1,,2026-06-05 00:00:00,,,false
451,branch:default,37,entrada:451,2026-06-04,3491.99,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-04 00:00:00,,,true
452,branch:default,37,entrada:452,2026-06-06,916.1,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-06 00:00:00,,,true
453,branch:default,37,entrada:453,2026-06-04,2903.31,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-06-04 00:00:00,,,true
454,branch:default,37,entrada:454,2026-06-06,1111,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-06 00:00:00,,,true
455,branch:default,37,entrada:455,2026-06-04,2903.31,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-04 00:00:00,,,true
456,branch:default,37,entrada:456,2026-06-05,5084.78,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-05 00:00:00,,,true
457,branch:default,29,entrada:457,2026-06-08,154080,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-08 00:00:00,,,true
458,branch:default,52,entrada:458,2026-06-08,14600,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-06-08 00:00:00,,,true
459,branch:default,32,entrada:459,2026-06-08,1597.21,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-08 00:00:00,,,true
460,branch:default,29,entrada:460,2026-06-08,13480,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-08 00:00:00,,,true
461,branch:default,52,entrada:461,2026-06-08,1633.31,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-08 00:00:00,,,true
462,branch:default,52,entrada:462,2026-06-09,14600,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-09 00:00:00,,,true
463,branch:default,52,entrada:463,2026-06-10,6533.24,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-06-10 00:00:00,,,true
464,branch:default,52,entrada:464,2026-06-10,25207.2,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-10 00:00:00,,,true
465,branch:default,51,entrada:465,2026-06-11,1096,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-11 00:00:00,,,true
466,branch:default,51,entrada:466,2026-06-11,66,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-11 00:00:00,,,true
467,branch:default,29,entrada:467,2026-06-12,13660,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-12 00:00:00,,,true
468,branch:default,36,entrada:468,2026-06-12,107822,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-12 00:00:00,,,true
469,branch:default,40,entrada:469,2026-06-12,11200,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-12 00:00:00,,,true
470,branch:default,36,entrada:470,2026-06-12,90962.56,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-12 00:00:00,,,true
471,branch:default,36,entrada:471,2026-06-12,17760,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-12 00:00:00,,,true
472,branch:default,47,entrada:472,2026-06-13,9300,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-13 00:00:00,,,true
473,branch:default,29,entrada:473,2026-06-15,13880,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-06-15 00:00:00,,,true
